latitude	longitude	dataset_name	ecosystem
-12.9723	-96.0122	Tara Ocean	oceanic
-12.9119	-96.1101	Tara Ocean	oceanic
-12.9794	-96.0232	Tara Ocean	oceanic
-12.9794	-96.0232	Tara Ocean	oceanic
20.8215	63.512	Tara Ocean	oceanic
20.8183	63.5047	Tara Ocean	oceanic
20.8183	63.5047	Tara Ocean	oceanic
20.8183	63.5047	Tara Ocean	oceanic
20.807	63.513	Tara Ocean	oceanic
20.8222	63.5133	Tara Ocean	oceanic
20.8222	63.5133	Tara Ocean	oceanic
20.8116	63.5128	Tara Ocean	oceanic
0.2153	71.8436	Tara Ocean	oceanic
0.0033	71.6428	Tara Ocean	oceanic
0.0023	71.6311	Tara Ocean	oceanic
39.0856	5.7927	Tara Ocean	oceanic
39.1633	5.916	Tara Ocean	oceanic
39.0862	5.78	Tara Ocean	oceanic
39.0609	5.9422	Tara Ocean	oceanic
-30.1506	-43.2877	Tara Ocean	oceanic
-30.2163	-43.275	Tara Ocean	oceanic
-30.1367	-43.2899	Tara Ocean	oceanic
-30.1367	-43.2899	Tara Ocean	oceanic
-30.1872	-43.2834	Tara Ocean	oceanic
-30.052	-43.2619	Tara Ocean	oceanic
-30.1484	-43.2705	Tara Ocean	oceanic
-30.1484	-43.2705	Tara Ocean	oceanic
-30.1403	-43.2641	Tara Ocean	oceanic
-30.1471	-43.2915	Tara Ocean	oceanic
-30.1471	-43.2915	Tara Ocean	oceanic
-8.7726	-17.915	Tara Ocean	oceanic
-8.7277	-17.9235	Tara Ocean	oceanic
-8.7789	-17.9099	Tara Ocean	oceanic
-8.7484	-17.9179	Tara Ocean	oceanic
-8.757	-17.9245	Tara Ocean	oceanic
-8.6831	-18.0095	Tara Ocean	oceanic
-8.7296	-17.9604	Tara Ocean	oceanic
-8.7296	-17.9604	Tara Ocean	oceanic
-8.6996	-17.9926	Tara Ocean	oceanic
-8.7986	-17.9034	Tara Ocean	oceanic
39.2143	19.406	Tara Ocean	oceanic
39.3888	19.3905	Tara Ocean	oceanic
39.3888	19.3905	Tara Ocean	oceanic
39.3885	19.3906	Tara Ocean	oceanic
39.3833	19.4183	Tara Ocean	oceanic
39.3991	19.3997	Tara Ocean	oceanic
39.3991	19.3997	Tara Ocean	oceanic
39.4046	19.3886	Tara Ocean	oceanic
-5.2692	-85.2121	Tara Ocean	oceanic
-5.252	-85.2052	Tara Ocean	oceanic
-5.2529	-85.1545	Tara Ocean	oceanic
-5.2529	-85.1545	Tara Ocean	oceanic
-5.2514	-85.1696	Tara Ocean	oceanic
-5.2669	-85.2732	Tara Ocean	oceanic
-5.2669	-85.2732	Tara Ocean	oceanic
-5.2669	-85.2732	Tara Ocean	oceanic
-5.2686	-85.248	Tara Ocean	oceanic
-5.261	-85.1678	Tara Ocean	oceanic
42.1916	17.7175	Tara Ocean	oceanic
42.2038	17.715	Tara Ocean	oceanic
42.2038	17.715	Tara Ocean	oceanic
42.1735	17.7175	Tara Ocean	oceanic
42.1646	17.736	Tara Ocean	oceanic
42.1735	17.7252	Tara Ocean	oceanic
42.1735	17.7252	Tara Ocean	oceanic
42.1694	17.7179	Tara Ocean	oceanic
35.7405	14.3238	Tara Ocean	oceanic
35.759	14.2574	Tara Ocean	oceanic
35.759	14.2574	Tara Ocean	oceanic
35.7444	14.3083	Tara Ocean	oceanic
35.7528	14.2765	Tara Ocean	oceanic
35.7528	14.2765	Tara Ocean	oceanic
35.7528	14.2765	Tara Ocean	oceanic
35.7528	14.2765	Tara Ocean	oceanic
-31.0266	4.665	Tara Ocean	oceanic
-31.0551	4.668	Tara Ocean	oceanic
-31.0292	4.6742	Tara Ocean	oceanic
-31.027	4.6802	Tara Ocean	oceanic
-31.027	4.6802	Tara Ocean	oceanic
-31.0198	4.6685	Tara Ocean	oceanic
-31.0198	4.6685	Tara Ocean	oceanic
-34.9363	17.9366	Tara Ocean	oceanic
-34.9449	17.9189	Tara Ocean	oceanic
-34.9449	17.9189	Tara Ocean	oceanic
-34.8986	18.03	Tara Ocean	oceanic
-34.8901	18.0459	Tara Ocean	oceanic
-34.8901	18.0459	Tara Ocean	oceanic
-35.1808	26.2879	Tara Ocean	oceanic
-35.1728	26.2868	Tara Ocean	oceanic
-35.1728	26.2868	Tara Ocean	oceanic
-35.2351	26.3022	Tara Ocean	oceanic
-35.2421	26.3048	Tara Ocean	oceanic
-35.2421	26.3048	Tara Ocean	oceanic
-35.1889	26.2905	Tara Ocean	oceanic
18.4	39.86	Tara Ocean	oceanic
18.3967	39.875	Tara Ocean	oceanic
18.3967	39.8767	Tara Ocean	oceanic
18.4917	39.8583	Tara Ocean	oceanic
18.4417	39.8567	Tara Ocean	oceanic
18.4417	39.8567	Tara Ocean	oceanic
18.4183	39.865	Tara Ocean	oceanic
-47.1899	-58.2724	Tara Ocean	oceanic
-47.2002	-58.2034	Tara Ocean	oceanic
-47.1863	-58.2902	Tara Ocean	oceanic
-47.1863	-58.2902	Tara Ocean	oceanic
-47.1966	-58.2349	Tara Ocean	oceanic
-47.2116	-58.0266	Tara Ocean	oceanic
-47.2007	-57.9446	Tara Ocean	oceanic
-47.2007	-57.9446	Tara Ocean	oceanic
-47.2007	-57.9446	Tara Ocean	oceanic
-60.2584	-60.6226	Tara Ocean	oceanic
-60.4016	-60.4488	Tara Ocean	oceanic
-60.2287	-60.6476	Tara Ocean	oceanic
-60.2287	-60.6476	Tara Ocean	oceanic
-60.3046	-60.5715	Tara Ocean	oceanic
-20.9406	-35.196	Tara Ocean	oceanic
-20.9724	-35.2724	Tara Ocean	oceanic
-20.9354	-35.1803	Tara Ocean	oceanic
-20.9354	-35.1803	Tara Ocean	oceanic
-20.9514	-35.2273	Tara Ocean	oceanic
-21.004	-35.3168	Tara Ocean	oceanic
-21.092	-35.417	Tara Ocean	oceanic
-21.0292	-35.3498	Tara Ocean	oceanic
-21.0292	-35.3498	Tara Ocean	oceanic
-21.0716	-35.3964	Tara Ocean	oceanic
-20.9315	-35.1794	Tara Ocean	oceanic
-20.9315	-35.1794	Tara Ocean	oceanic
20.8457	63.5851	Tara Ocean	oceanic
20.8457	63.5851	Tara Ocean	oceanic
-9.4153	66.303	Tara Ocean	oceanic
27.1483	34.8117	Tara Ocean	oceanic
27.16	34.83	Tara Ocean	oceanic
27.155	34.83	Tara Ocean	oceanic
22.085	38.2083	Tara Ocean	oceanic
21.9467	38.2517	Tara Ocean	oceanic
21.9467	38.2517	Tara Ocean	oceanic
22.1233	38.1983	Tara Ocean	oceanic
6.0098	74.0607	Tara Ocean	oceanic
6.0001	73.8955	Tara Ocean	oceanic
6.0001	73.8955	Tara Ocean	oceanic
6.0019	73.8949	Tara Ocean	oceanic
5.9996	73.8994	Tara Ocean	oceanic
5.9998	73.9067	Tara Ocean	oceanic
5.9998	73.9067	Tara Ocean	oceanic
5.9994	73.8978	Tara Ocean	oceanic
-20.4035	-3.1859	Tara Ocean	oceanic
-20.4107	-3.1775	Tara Ocean	oceanic
-20.4091	-3.1759	Tara Ocean	oceanic
-20.4091	-3.1759	Tara Ocean	oceanic
-20.3943	-3.2085	Tara Ocean	oceanic
-20.4075	-3.1641	Tara Ocean	oceanic
-20.4075	-3.1641	Tara Ocean	oceanic
-62.0773	-49.4534	Tara Ocean	oceanic
-62.0385	-49.529	Tara Ocean	oceanic
-62.0385	-49.529	Tara Ocean	oceanic
-62.0385	-49.529	Tara Ocean	oceanic
-62.14	-49.3273	Tara Ocean	oceanic
-62.1943	-49.2502	Tara Ocean	oceanic
-62.21	-49.2245	Tara Ocean	oceanic
-62.2231	-49.2139	Tara Ocean	oceanic
-62.2231	-49.2139	Tara Ocean	oceanic
-62.2024	-49.2382	Tara Ocean	oceanic
-61.9689	-49.5017	Tara Ocean	oceanic
-61.9689	-49.5017	Tara Ocean	oceanic
36.5533	-6.5669	Tara Ocean	oceanic
36.5533	-6.5669	Tara Ocean	oceanic
36.5533	-6.5669	Tara Ocean	oceanic
36.5533	-6.5669	Tara Ocean	oceanic
36.5533	-6.5669	Tara Ocean	oceanic
19.0359	64.511	Tara Ocean	oceanic
19.0393	64.4913	Tara Ocean	oceanic
19.0393	64.4913	Tara Ocean	oceanic
19.0199	64.5315	Tara Ocean	oceanic
19.0284	64.5126	Tara Ocean	oceanic
19.0235	64.5256	Tara Ocean	oceanic
19.0351	64.5638	Tara Ocean	oceanic
23.3733	37.2167	Tara Ocean	oceanic
23.36	37.2183	Tara Ocean	oceanic
23.36	37.2183	Tara Ocean	oceanic
23.36	37.2183	Tara Ocean	oceanic
23.4183	37.245	Tara Ocean	oceanic
23.4183	37.245	Tara Ocean	oceanic
23.4183	37.245	Tara Ocean	oceanic
23.41	37.2383	Tara Ocean	oceanic
36.5533	-6.5669	Tara Ocean	oceanic
2.815	71.534	Tara Ocean	oceanic
0.0033	71.6428	Tara Ocean	oceanic
-9.3921	66.4228	Tara Ocean	oceanic
-31.0536	4.6742	Tara Ocean	oceanic
-8.7986	-17.9034	Tara Ocean	oceanic
-8.7789	-17.9099	Tara Ocean	oceanic
-47.2007	-57.9446	Tara Ocean	oceanic
-25.8051	-111.72	Tara Ocean	oceanic
-5.261	-85.1678	Tara Ocean	oceanic
2.0299	-84.5546	Tara Ocean	oceanic
39.0609	5.9422	Tara Ocean	oceanic
39.1633	5.916	Tara Ocean	oceanic
41.6686	2.7996	Tara Ocean	oceanic
41.6686	2.7996	Tara Ocean	oceanic
41.6663	2.7994	Tara Ocean	oceanic
41.6666	2.7962	Tara Ocean	oceanic
37.4532	15.4596	Tara Ocean	oceanic
37.4532	15.4596	Tara Ocean	oceanic
37.4956	15.4945	Tara Ocean	oceanic
37.4956	15.4945	Tara Ocean	oceanic
34.453	14.9538	Tara Ocean	oceanic
34.453	14.9538	Tara Ocean	oceanic
34.4933	14.9133	Tara Ocean	oceanic
34.4064	15.043	Tara Ocean	oceanic
39.5705	17.4101	Tara Ocean	oceanic
39.5705	17.4101	Tara Ocean	oceanic
39.8661	17.3868	Tara Ocean	oceanic
39.8312	17.3952	Tara Ocean	oceanic
39.8386	17.4155	Tara Ocean	oceanic
39.8386	17.4155	Tara Ocean	oceanic
39.814	17.4138	Tara Ocean	oceanic
39.8607	17.4105	Tara Ocean	oceanic
42.4552	17.9348	Tara Ocean	oceanic
42.456	17.9393	Tara Ocean	oceanic
42.4593	17.9594	Tara Ocean	oceanic
38.4761	20.1705	Tara Ocean	oceanic
38.4735	20.1718	Tara Ocean	oceanic
38.4367	20.1875	Tara Ocean	oceanic
33.9235	32.8118	Tara Ocean	oceanic
33.9179	32.898	Tara Ocean	oceanic
22.1233	38.1983	Tara Ocean	oceanic
18.4417	39.8567	Tara Ocean	oceanic
20.8457	63.5851	Tara Ocean	oceanic
19.0284	64.5126	Tara Ocean	oceanic
19.0351	64.5638	Tara Ocean	oceanic
19.0351	64.5638	Tara Ocean	oceanic
19.0393	64.4913	Tara Ocean	oceanic
18.5839	66.4727	Tara Ocean	oceanic
18.5745	66.4895	Tara Ocean	oceanic
18.5584	66.4725	Tara Ocean	oceanic
18.7341	66.3896	Tara Ocean	oceanic
18.7341	66.3896	Tara Ocean	oceanic
18.7341	66.3896	Tara Ocean	oceanic
18.5918	66.622	Tara Ocean	oceanic
18.5667	66.522	Tara Ocean	oceanic
18.5743	66.5029	Tara Ocean	oceanic
17.5294	67.9576	Tara Ocean	oceanic
17.4825	67.9869	Tara Ocean	oceanic
17.4814	67.9947	Tara Ocean	oceanic
17.4847	67.9997	Tara Ocean	oceanic
17.4831	68.0026	Tara Ocean	oceanic
17.4855	68.0247	Tara Ocean	oceanic
17.4855	68.0247	Tara Ocean	oceanic
-29.5333	37.9117	Tara Ocean	oceanic
-29.5046	37.9599	Tara Ocean	oceanic
-31.0507	4.6603	Tara Ocean	oceanic
-31.0266	4.665	Tara Ocean	oceanic
-25.826	-111.729	Tara Ocean	oceanic
-12.9723	-96.0122	Tara Ocean	oceanic
-5.2537	-85.2221	Tara Ocean	oceanic
-16.9587	-100.675	Tara Ocean	oceanic
-16.9587	-100.675	Tara Ocean	oceanic
-16.9587	-100.675	Tara Ocean	oceanic
-16.9763	-100.679	Tara Ocean	oceanic
-16.9741	-100.668	Tara Ocean	oceanic
-16.9486	-100.672	Tara Ocean	oceanic
-16.9486	-100.672	Tara Ocean	oceanic
-16.9601	-100.633	Tara Ocean	oceanic
-16.9601	-100.633	Tara Ocean	oceanic
-16.9601	-100.633	Tara Ocean	oceanic
-16.9554	-100.691	Tara Ocean	oceanic
-16.9581	-100.659	Tara Ocean	oceanic
-9.0063	-139.139	Tara Ocean	oceanic
-9.0063	-139.139	Tara Ocean	oceanic
-8.9543	-139.26	Tara Ocean	oceanic
-8.9748	-139.209	Tara Ocean	oceanic
-8.957	-139.242	Tara Ocean	oceanic
-8.9729	-139.239	Tara Ocean	oceanic
-8.9729	-139.239	Tara Ocean	oceanic
-8.9971	-139.196	Tara Ocean	oceanic
-8.9971	-139.196	Tara Ocean	oceanic
-8.996	-139.281	Tara Ocean	oceanic
-9.006	-139.206	Tara Ocean	oceanic
-8.9948	-139.217	Tara Ocean	oceanic
-8.9109	-140.285	Tara Ocean	oceanic
-8.9109	-140.285	Tara Ocean	oceanic
-8.903	-140.28	Tara Ocean	oceanic
-8.8923	-140.29	Tara Ocean	oceanic
-8.8995	-140.287	Tara Ocean	oceanic
-8.9109	-140.285	Tara Ocean	oceanic
-8.9109	-140.285	Tara Ocean	oceanic
-8.9109	-140.285	Tara Ocean	oceanic
-8.9109	-140.285	Tara Ocean	oceanic
-8.9109	-140.285	Tara Ocean	oceanic
-8.9068	-140.283	Tara Ocean	oceanic
-8.9068	-140.283	Tara Ocean	oceanic
-8.8984	-140.309	Tara Ocean	oceanic
-8.9056	-140.279	Tara Ocean	oceanic
-8.8932	-140.288	Tara Ocean	oceanic
-9.0714	-140.597	Tara Ocean	oceanic
-9.0714	-140.597	Tara Ocean	oceanic
-9.0727	-140.592	Tara Ocean	oceanic
-9.1504	-140.522	Tara Ocean	oceanic
-9.1504	-140.522	Tara Ocean	oceanic
-9.1504	-140.522	Tara Ocean	oceanic
-9.1504	-140.522	Tara Ocean	oceanic
-9.1504	-140.522	Tara Ocean	oceanic
-9.1463	-140.515	Tara Ocean	oceanic
-9.1508	-140.497	Tara Ocean	oceanic
-8.8999	-142.546	Tara Ocean	oceanic
-8.8999	-142.546	Tara Ocean	oceanic
-8.9058	-142.618	Tara Ocean	oceanic
-8.8946	-142.594	Tara Ocean	oceanic
-8.9063	-142.612	Tara Ocean	oceanic
-8.9111	-142.557	Tara Ocean	oceanic
-8.9111	-142.557	Tara Ocean	oceanic
-8.9124	-142.559	Tara Ocean	oceanic
-8.894	-142.631	Tara Ocean	oceanic
-8.892	-142.636	Tara Ocean	oceanic
0.0307	-84.612	Tara Ocean	oceanic
0.0307	-84.612	Tara Ocean	oceanic
0.0307	-84.612	Tara Ocean	oceanic
0.1069	-84.6236	Tara Ocean	oceanic
0.0676	-84.6088	Tara Ocean	oceanic
0.0063	-84.585	Tara Ocean	oceanic
0.0063	-84.585	Tara Ocean	oceanic
-0.0283	-84.5862	Tara Ocean	oceanic
-0.0283	-84.5862	Tara Ocean	oceanic
0.0247	-84.6024	Tara Ocean	oceanic
-0.0141	-84.5899	Tara Ocean	oceanic
0.0561	-84.6261	Tara Ocean	oceanic
40.7003	2.873	Tara Ocean	oceanic
40.7003	2.873	Tara Ocean	oceanic
40.6769	2.8658	Tara Ocean	oceanic
40.69	2.8658	Tara Ocean	oceanic
40.6433	2.8751	Tara Ocean	oceanic
40.6769	2.8662	Tara Ocean	oceanic
-1.9002	-84.6265	Tara Ocean	oceanic
-1.9002	-84.6265	Tara Ocean	oceanic
-1.9002	-84.6265	Tara Ocean	oceanic
-1.8155	-84.629	Tara Ocean	oceanic
-1.8902	-84.6141	Tara Ocean	oceanic
-1.8902	-84.6141	Tara Ocean	oceanic
-2.0133	-84.589	Tara Ocean	oceanic
-2.0133	-84.589	Tara Ocean	oceanic
-2.0133	-84.589	Tara Ocean	oceanic
-1.9778	-84.5992	Tara Ocean	oceanic
-1.9389	-84.611	Tara Ocean	oceanic
-23.2189	-129.5	Tara Ocean	oceanic
-23.2189	-129.5	Tara Ocean	oceanic
-23.2142	-129.631	Tara Ocean	oceanic
-23.2488	-129.461	Tara Ocean	oceanic
-23.2232	-129.599	Tara Ocean	oceanic
-23.2811	-129.395	Tara Ocean	oceanic
-23.2811	-129.395	Tara Ocean	oceanic
-23.2166	-129.623	Tara Ocean	oceanic
-23.2545	-129.447	Tara Ocean	oceanic
-23.1108	-134.933	Tara Ocean	oceanic
-23.1108	-134.933	Tara Ocean	oceanic
-23.1107	-134.933	Tara Ocean	oceanic
-23.1107	-134.933	Tara Ocean	oceanic
-23.1162	-134.933	Tara Ocean	oceanic
-23.1595	-134.924	Tara Ocean	oceanic
-23.1594	-134.924	Tara Ocean	oceanic
-23.1594	-134.924	Tara Ocean	oceanic
-23.2317	-134.961	Tara Ocean	oceanic
-23.2318	-134.928	Tara Ocean	oceanic
-23.2319	-134.962	Tara Ocean	oceanic
-23.2329	-134.961	Tara Ocean	oceanic
-23.2229	-134.961	Tara Ocean	oceanic
-23.233	-134.961	Tara Ocean	oceanic
-23.1571	-135.018	Tara Ocean	oceanic
-23.1571	-135.031	Tara Ocean	oceanic
-23.1571	-135.018	Tara Ocean	oceanic
-23.1571	-135.018	Tara Ocean	oceanic
-23.1571	-135.018	Tara Ocean	oceanic
-23.1571	-135.018	Tara Ocean	oceanic
-23.0244	-134.923	Tara Ocean	oceanic
-23.0244	-134.923	Tara Ocean	oceanic
-23.0246	-134.923	Tara Ocean	oceanic
-1.8155	-84.629	Tara Ocean	oceanic
-23.0242	-134.923	Tara Ocean	oceanic
-23.0246	-134.923	Tara Ocean	oceanic
-23.073	-135.018	Tara Ocean	oceanic
-23.0731	-135.018	Tara Ocean	oceanic
-23.0731	-135.018	Tara Ocean	oceanic
-11.9873	-151.05	Tara Ocean	oceanic
-11.9873	-151.05	Tara Ocean	oceanic
-11.9668	-151.241	Tara Ocean	oceanic
-11.9715	-151.188	Tara Ocean	oceanic
-11.9805	-151.119	Tara Ocean	oceanic
-6.628	-152.461	Tara Ocean	oceanic
-6.628	-152.461	Tara Ocean	oceanic
-6.6382	-152.514	Tara Ocean	oceanic
-6.6344	-152.548	Tara Ocean	oceanic
-6.633	-152.525	Tara Ocean	oceanic
-6.6499	-152.424	Tara Ocean	oceanic
-6.6499	-152.424	Tara Ocean	oceanic
-6.605	-152.508	Tara Ocean	oceanic
-6.6264	-152.448	Tara Ocean	oceanic
-6.6226	-152.48	Tara Ocean	oceanic
0.0222	-153.686	Tara Ocean	oceanic
0.0222	-153.686	Tara Ocean	oceanic
0.001	-153.639	Tara Ocean	oceanic
0.0396	-153.807	Tara Ocean	oceanic
0.0348	-153.786	Tara Ocean	oceanic
0.0003	-153.676	Tara Ocean	oceanic
0.0003	-153.676	Tara Ocean	oceanic
0.0078	-153.626	Tara Ocean	oceanic
0.008	-153.702	Tara Ocean	oceanic
0.0193	-153.749	Tara Ocean	oceanic
6.6112	-153.054	Tara Ocean	oceanic
6.6112	-153.054	Tara Ocean	oceanic
6.6433	-153.084	Tara Ocean	oceanic
6.6261	-153.07	Tara Ocean	oceanic
6.8156	-153.103	Tara Ocean	oceanic
6.671	-153.066	Tara Ocean	oceanic
6.671	-153.066	Tara Ocean	oceanic
6.8381	-153.106	Tara Ocean	oceanic
6.7379	-153.081	Tara Ocean	oceanic
43.3346	7.9026	Tara Ocean	oceanic
43.3529	7.8988	Tara Ocean	oceanic
11.2521	-152.454	Tara Ocean	oceanic
22.7901	-157.944	Tara Ocean	oceanic
22.7901	-157.944	Tara Ocean	oceanic
22.7281	-158.091	Tara Ocean	oceanic
22.7384	-158.072	Tara Ocean	oceanic
22.7478	-158.051	Tara Ocean	oceanic
22.7546	-158.007	Tara Ocean	oceanic
22.7546	-158.007	Tara Ocean	oceanic
22.7598	-157.957	Tara Ocean	oceanic
22.7598	-157.957	Tara Ocean	oceanic
22.7091	-158.025	Tara Ocean	oceanic
22.7267	-157.995	Tara Ocean	oceanic
22.7511	-157.963	Tara Ocean	oceanic
31.5168	-159.046	Tara Ocean	oceanic
31.528	-159.022	Tara Ocean	oceanic
31.5213	-158.996	Tara Ocean	oceanic
31.5213	-158.996	Tara Ocean	oceanic
31.4901	-159.067	Tara Ocean	oceanic
31.5024	-159.039	Tara Ocean	oceanic
35.4002	-127.75	Tara Ocean	oceanic
35.2698	-127.727	Tara Ocean	oceanic
35.3671	-127.742	Tara Ocean	oceanic
35.3671	-127.742	Tara Ocean	oceanic
35.3888	-127.742	Tara Ocean	oceanic
35.4	-127.743	Tara Ocean	oceanic
35.4155	-127.741	Tara Ocean	oceanic
32.931	-121.865	Tara Ocean	oceanic
32.9903	-121.846	Tara Ocean	oceanic
32.9909	-121.852	Tara Ocean	oceanic
33.0339	-121.878	Tara Ocean	oceanic
33.008	-121.758	Tara Ocean	oceanic
32.9986	-121.77	Tara Ocean	oceanic
33.0007	-121.87	Tara Ocean	oceanic
33.02	-121.741	Tara Ocean	oceanic
14.2075	-116.647	Tara Ocean	oceanic
14.2075	-116.647	Tara Ocean	oceanic
14.1957	-116.729	Tara Ocean	oceanic
14.1987	-116.716	Tara Ocean	oceanic
14.2005	-116.703	Tara Ocean	oceanic
14.2025	-116.643	Tara Ocean	oceanic
14.2025	-116.643	Tara Ocean	oceanic
14.2035	-116.626	Tara Ocean	oceanic
14.2035	-116.626	Tara Ocean	oceanic
14.1853	-116.684	Tara Ocean	oceanic
14.1927	-116.647	Tara Ocean	oceanic
14.2004	-116.64	Tara Ocean	oceanic
6.3378	-102.954	Tara Ocean	oceanic
6.3378	-102.954	Tara Ocean	oceanic
6.3356	-103.04	Tara Ocean	oceanic
6.339	-103.034	Tara Ocean	oceanic
6.3363	-103.075	Tara Ocean	oceanic
6.3559	-103.06	Tara Ocean	oceanic
6.3559	-103.06	Tara Ocean	oceanic
7.4122	-79.3017	Tara Ocean	oceanic
7.4122	-79.3017	Tara Ocean	oceanic
7.4161	-79.3071	Tara Ocean	oceanic
7.4169	-79.317	Tara Ocean	oceanic
7.4236	-79.3211	Tara Ocean	oceanic
9.8481	-80.0454	Tara Ocean	oceanic
9.8466	-80.1338	Tara Ocean	oceanic
25.5773	-88.4308	Tara Ocean	oceanic
25.5264	-88.394	Tara Ocean	oceanic
25.5264	-88.394	Tara Ocean	oceanic
29.851	-79.7064	Tara Ocean	oceanic
36.3698	-72.9669	Tara Ocean	oceanic
36.3489	-72.7896	Tara Ocean	oceanic
36.3385	-72.7366	Tara Ocean	oceanic
39.2392	-70.0343	Tara Ocean	oceanic
39.2305	-70.0377	Tara Ocean	oceanic
39.194	-70.0499	Tara Ocean	oceanic
39.2077	-70.034	Tara Ocean	oceanic
34.0771	-49.8233	Tara Ocean	oceanic
39.91	12.8266	Tara Ocean	oceanic
36.253	14.3033	Tara Ocean	oceanic
36.2749	14.3068	Tara Ocean	oceanic
34.2116	13.7684	Tara Ocean	oceanic
34.2116	13.7684	Tara Ocean	oceanic
34.217	13.9616	Tara Ocean	oceanic
34.2189	13.891	Tara Ocean	oceanic
37.5057	17.2174	Tara Ocean	oceanic
37.5057	17.2174	Tara Ocean	oceanic
37.5152	17.3171	Tara Ocean	oceanic
18.5839	66.4727	Tara Ocean	oceanic
18.5918	66.622	Tara Ocean	oceanic
4.6599	73.4856	Tara Ocean	oceanic
4.6599	73.4856	Tara Ocean	oceanic
4.66	73.4856	Tara Ocean	oceanic
4.6595	73.4888	Tara Ocean	oceanic
-0.6625	73.161	Tara Ocean	oceanic
-0.6625	73.161	Tara Ocean	oceanic
-0.6625	73.1611	Tara Ocean	oceanic
-0.6623	73.1629	Tara Ocean	oceanic
-21.4966	56.9011	Tara Ocean	oceanic
-21.4788	56.8291	Tara Ocean	oceanic
-21.493	56.8858	Tara Ocean	oceanic
-21.4689	54.3066	Tara Ocean	oceanic
-21.4689	54.3066	Tara Ocean	oceanic
-21.4836	54.3312	Tara Ocean	oceanic
-21.5043	54.3563	Tara Ocean	oceanic
-21.4752	54.3236	Tara Ocean	oceanic
-21.4994	54.3486	Tara Ocean	oceanic
-21.4593	54.3041	Tara Ocean	oceanic
-13.0833	46.971	Tara Ocean	oceanic
-13.0655	46.9692	Tara Ocean	oceanic
-13.0781	46.9706	Tara Ocean	oceanic
-13.0619	46.9692	Tara Ocean	oceanic
-12.807	45.2247	Tara Ocean	oceanic
-12.807	45.2247	Tara Ocean	oceanic
-12.807	45.2248	Tara Ocean	oceanic
-12.8071	45.2249	Tara Ocean	oceanic
-17.0248	42.7401	Tara Ocean	oceanic
-17.0248	42.7401	Tara Ocean	oceanic
-17.0244	42.7415	Tara Ocean	oceanic
-17.2855	42.2866	Tara Ocean	oceanic
-17.2855	42.2866	Tara Ocean	oceanic
-17.3066	42.2853	Tara Ocean	oceanic
-17.3401	42.2821	Tara Ocean	oceanic
-17.5869	42.1893	Tara Ocean	oceanic
-17.4962	42.2173	Tara Ocean	oceanic
-17.5263	42.2073	Tara Ocean	oceanic
-17.5705	42.2769	Tara Ocean	oceanic
36.0469	-4.3555	Tara Ocean	oceanic
36.0469	-4.3555	Tara Ocean	oceanic
36.0322	-4.4493	Tara Ocean	oceanic
36.0088	-4.5184	Tara Ocean	oceanic
36.0088	-4.5184	Tara Ocean	oceanic
36.0322	-4.4493	Tara Ocean	oceanic
-22.3368	40.3412	Tara Ocean	oceanic
-22.3368	40.3412	Tara Ocean	oceanic
-22.3369	40.0193	Tara Ocean	oceanic
-22.3369	40.3412	Tara Ocean	oceanic
-31.027	4.6802	Tara Ocean	oceanic
36.5103	-3.9747	Tara Ocean	oceanic
36.5229	-4.0023	Tara Ocean	oceanic
36.5229	-4.0023	Tara Ocean	oceanic
36.5158	-3.9942	Tara Ocean	oceanic
-9.3	-9.5587	Tara Ocean	oceanic
-9.3	-9.5587	Tara Ocean	oceanic
-9.2612	-9.68	Tara Ocean	oceanic
-9.28	-9.6193	Tara Ocean	oceanic
-9.2942	-9.5714	Tara Ocean	oceanic
-40.6241	-51.9229	Tara Ocean	oceanic
-40.6241	-51.9229	Tara Ocean	oceanic
-40.6154	-51.9351	Tara Ocean	oceanic
-40.6083	-51.9557	Tara Ocean	oceanic
-40.6511	-52.182	Tara Ocean	oceanic
-40.6297	-52.0503	Tara Ocean	oceanic
-40.6487	-52.1511	Tara Ocean	oceanic
-44.5913	-52.1804	Tara Ocean	oceanic
-44.5838	-52.1952	Tara Ocean	oceanic
-44.5582	-52.2718	Tara Ocean	oceanic
-44.6474	-52.1308	Tara Ocean	oceanic
-44.5342	-52.455	Tara Ocean	oceanic
-44.5342	-52.455	Tara Ocean	oceanic
-44.6241	-52.1505	Tara Ocean	oceanic
-44.5455	-52.3242	Tara Ocean	oceanic
-54.3739	-65.1342	Tara Ocean	oceanic
-54.3739	-65.1342	Tara Ocean	oceanic
-54.3826	-65.051	Tara Ocean	oceanic
-62.2024	-49.2382	Tara Ocean	oceanic
-62.14	-49.3273	Tara Ocean	oceanic
-64.3183	-53.1081	Tara Ocean	oceanic
-64.3183	-53.1081	Tara Ocean	oceanic
-64.3183	-53.1081	Tara Ocean	oceanic
-64.3369	-53.1308	Tara Ocean	oceanic
-64.3595	-53.0063	Tara Ocean	oceanic
-64.3595	-53.0063	Tara Ocean	oceanic
-64.358	-53.0534	Tara Ocean	oceanic
-64.3373	-52.9847	Tara Ocean	oceanic
-64.3327	-53.0731	Tara Ocean	oceanic
-63.8768	-56.0916	Tara Ocean	oceanic
-63.8768	-56.0916	Tara Ocean	oceanic
-63.8768	-56.0916	Tara Ocean	oceanic
-63.8768	-56.0916	Tara Ocean	oceanic
